id,CPSI_verse,CPSI_chorus,version,year
4,1.528997,1.860641,top20v221,2017
5,1.602168,1.200934,top20v221,2017
6,1.821833,1.601322,top20v221,2017
7,1.714731,1.157568,top20v221,2017
8,1.710075,1.596434,top20v221,2017
9,1.792176,0.655511,top20v221,2017
10,1.382034,1.611525,top20v221,2017
11,1.39055,0.417453,top20v221,2017
12,1.555204,1.982012,top20v221,2017
13,1.788142,1.730192,top20v221,2017
14,1.510362,1.691223,top20v221,2017
15,1.522812,0.899737,top20v221,2017
16,1.729458,1.697159,top20v221,2017
17,1.575451,0.90947,top20v221,2017
18,1.532047,1.783177,top20v221,2017
19,1.693918,0.308598,top20v221,2017
0,2.6575,2.384841,top20v222,2017
1,2.180731,1.754836,top20v222,2017
2,2.260012,2.19468,top20v222,2017
3,1.756495,1.818839,top20v222,2017
4,1.924801,2.075145,top20v222,2017
5,1.77898,1.9279,top20v222,2017
6,2.217315,2.173075,top20v222,2017
7,2.048968,1.695521,top20v222,2017
8,1.893133,1.706285,top20v222,2017
9,2.075097,2.294767,top20v222,2017
10,1.728318,1.675181,top20v222,2017
11,1.672648,1.670269,top20v222,2017
12,2.055029,2.078673,top20v222,2017
13,2.146196,2.002897,top20v222,2017
14,1.720063,1.729424,top20v222,2017
15,1.973061,2.00675,top20v222,2017
16,2.003558,2.145543,top20v222,2017
17,1.713139,1.741359,top20v222,2017
18,1.721208,1.672038,top20v222,2017
19,2.020837,1.933849,top20v222,2017
0,2.015469,1.920205,top20v231,2017
1,2.49996,1.799504,top20v231,2017
2,2.426509,2.394462,top20v231,2017
3,1.968161,2.166535,top20v231,2017
4,1.8096,1.91781,top20v231,2017
5,2.220021,2.072669,top20v231,2017
6,2.067739,2.316555,top20v231,2017
7,1.82896,2.175437,top20v231,2017
8,2.204199,2.378709,top20v231,2017
9,1.952578,2.227277,top20v231,2017
10,1.778511,1.809489,top20v231,2017
11,1.654277,1.887491,top20v231,2017
12,1.897134,1.889423,top20v231,2017
13,2.206947,1.88225,top20v231,2017
14,1.958722,1.884675,top20v231,2017
15,1.839689,1.863054,top20v231,2017
16,2.520306,2.323278,top20v231,2017
17,1.960182,1.929703,top20v231,2017
18,1.892419,2.153711,top20v231,2017
19,2.238931,2.135847,top20v231,2017
0,1.451497,1.830755,top20v232,2017
1,1.484152,1.449742,top20v232,2017
2,1.49864,1.417219,top20v232,2017
3,1.481783,1.31051,top20v232,2017
4,1.649098,1.442282,top20v232,2017
5,1.61534,1.339937,top20v232,2017
6,1.486968,1.405375,top20v232,2017
7,1.777593,1.53016,top20v232,2017
8,1.824464,1.589151,top20v232,2017
9,1.703398,1.472041,top20v232,2017
10,1.946166,1.920148,top20v232,2017
11,1.372593,1.277633,top20v232,2017
12,1.669267,1.639046,top20v232,2017
13,1.44818,1.327217,top20v232,2017
14,1.314748,1.285838,top20v232,2017
15,1.609013,1.617914,top20v232,2017
16,1.537242,1.50092,top20v232,2017
17,1.405699,1.417736,top20v232,2017
18,1.790809,1.523343,top20v232,2017
19,1.373093,1.28449,top20v232,2017
0,0.447148,0.588178,top10v111,2018
1,0.536541,0.598325,top10v111,2018
2,0.707398,2.00367,top10v111,2018
3,1.845739,1.783301,top10v111,2018
4,1.141544,1.70527,top10v111,2018
5,0.536541,0.504543,top10v111,2018
6,2.097564,1.468856,top10v111,2018
7,1.226172,0.313461,top10v111,2018
8,1.511476,0.656983,top10v111,2018
9,1.32838,0.748455,top10v111,2018
0,0.646863,0.686966,top10v112,2018
1,0.545302,0.883861,top10v112,2018
2,0.534352,2.049286,top10v112,2018
3,1.887413,1.845033,top10v112,2018
4,1.509522,1.891488,top10v112,2018
5,0.534352,0.686966,top10v112,2018
6,2.483219,1.739101,top10v112,2018
7,1.098578,0.520174,top10v112,2018
8,1.552219,0.520174,top10v112,2018
9,1.437455,1.220543,top10v112,2018
0,0.44973,0.571835,top10v121,2018
1,0.481742,0.646114,top10v121,2018
2,0.0,2.021912,top10v121,2018
3,1.851702,1.850157,top10v121,2018
4,0.941973,1.661865,top10v121,2018
5,0.0,0.480029,top10v121,2018
6,2.10129,1.386399,top10v121,2018
7,0.635567,0.0,top10v121,2018
8,1.511476,0.396882,top10v121,2018
9,0.99657,0.396882,top10v121,2018
0,0.799323,0.759098,top10v122,2018
1,0.539925,0.846343,top10v122,2018
2,0.0,2.037634,top10v122,2018
3,1.883609,1.814534,top10v122,2018
4,1.237113,1.877564,top10v122,2018
5,0.0,0.759098,top10v122,2018
6,2.302426,1.950795,top10v122,2018
7,1.099508,0.431182,top10v122,2018
8,1.39151,0.388368,top10v122,2018
9,1.1949,0.388368,top10v122,2018
0,0.866025,1.440106,top10v131,2018
1,1.118034,0.866025,top10v131,2018
2,0.0,2.12132,top10v131,2018
3,2.076072,2.272448,top10v131,2018
4,1.247219,2.274755,top10v131,2018
5,0.0,1.224745,top10v131,2018
6,2.187081,1.85123,top10v131,2018
7,1.150656,0.0,top10v131,2018
8,1.527046,0.790569,top10v131,2018
9,1.482842,0.57735,top10v131,2018
0,1.233221,1.322876,top10v132,2018
1,1.118034,1.57233,top10v132,2018
2,0.0,1.354006,top10v132,2018
3,1.188779,1.178511,top10v132,2018
4,0.714435,1.092906,top10v132,2018
5,0.0,1.42156,top10v132,2018
6,1.822887,1.092906,top10v132,2018
7,0.92983,0.552771,top10v132,2018
8,0.714435,0.866025,top10v132,2018
9,0.92983,0.552771,top10v132,2018
0,0.483486,0.59402,top10v211,2018
1,0.576667,0.577624,top10v211,2018
2,0.673892,2.010229,top10v211,2018
3,1.837435,1.764043,top10v211,2018
4,1.186414,1.740717,top10v211,2018
5,0.560908,0.533154,top10v211,2018
6,2.165459,1.464801,top10v211,2018
7,1.249519,0.371092,top10v211,2018
8,1.570817,0.693021,top10v211,2018
9,1.326465,0.724968,top10v211,2018
0,0.634652,0.675005,top10v212,2018
1,0.534208,0.855326,top10v212,2018
2,0.513469,2.033446,top10v212,2018
3,1.904534,1.859744,top10v212,2018
4,1.54345,1.891897,top10v212,2018
5,0.513469,0.675005,top10v212,2018
6,2.49843,1.724951,top10v212,2018
7,1.150936,0.514168,top10v212,2018
8,1.534147,0.514168,top10v212,2018
9,1.440074,1.215711,top10v212,2018
0,0.418922,0.550715,top10v221,2018
1,0.539321,0.643257,top10v221,2018
2,0.0,2.02279,top10v221,2018
3,1.848372,1.851912,top10v221,2018
4,1.069247,1.776042,top10v221,2018
5,0.0,0.468197,top10v221,2018
6,2.165008,1.343372,top10v221,2018
7,0.587785,0.0,top10v221,2018
8,1.570817,0.478859,top10v221,2018
9,0.977385,0.445626,top10v221,2018
0,0.767609,0.739126,top10v222,2018
1,0.53205,0.824402,top10v222,2018
2,0.0,2.017132,top10v222,2018
3,1.900495,1.832951,top10v222,2018
4,1.229143,1.877348,top10v222,2018
5,0.0,0.739126,top10v222,2018
6,2.312668,1.949405,top10v222,2018
7,1.153114,0.427485,top10v222,2018
8,1.40631,0.363382,top10v222,2018
9,1.197205,0.363382,top10v222,2018
0,0.866025,1.440106,top10v231,2018
1,1.118034,0.883883,top10v231,2018
2,0.0,2.12132,top10v231,2018
3,2.09637,2.272448,top10v231,2018
4,1.440352,2.274755,top10v231,2018
5,0.0,1.224745,top10v231,2018
6,2.17913,1.89454,top10v231,2018
7,1.279545,0.0,top10v231,2018
8,1.610477,0.790569,top10v231,2018
9,1.447111,0.57735,top10v231,2018
0,1.233221,1.301708,top10v232,2018
1,1.013794,1.57233,top10v232,2018
2,0.0,1.354006,top10v232,2018
3,1.211562,1.178511,top10v232,2018
4,0.756339,1.092906,top10v232,2018
5,0.0,1.341123,top10v232,2018
6,1.837826,1.118034,top10v232,2018
7,0.902831,0.552771,top10v232,2018
8,0.756339,0.866025,top10v232,2018
9,0.902831,0.552771,top10v232,2018
0,1.393498,1.39677,top20v111,2018
1,1.50453,1.387404,top20v111,2018
2,1.364074,2.154236,top20v111,2018
3,2.014145,2.013414,top20v111,2018
4,1.419374,1.867651,top20v111,2018
5,1.371082,1.411097,top20v111,2018
6,2.253692,1.692211,top20v111,2018
7,1.533863,1.405303,top20v111,2018
8,1.80811,1.516234,top20v111,2018
9,1.625324,1.566777,top20v111,2018
10,1.587768,1.507704,top20v111,2018
11,1.441864,2.258271,top20v111,2018
12,1.49812,1.564789,top20v111,2018
13,1.871367,1.950262,top20v111,2018
14,1.81002,1.541971,top20v111,2018
15,1.525436,1.729839,top20v111,2018
16,1.539394,1.483058,top20v111,2018
17,1.766143,2.152653,top20v111,2018
18,1.641688,1.662881,top20v111,2018
19,1.187037,1.181353,top20v111,2018
0,1.585107,1.60155,top20v112,2018
1,1.443088,1.526147,top20v112,2018
2,1.45081,2.455779,top20v112,2018
3,2.255614,2.32186,top20v112,2018
4,2.006642,2.315058,top20v112,2018
5,1.377814,1.613939,top20v112,2018
6,3.058311,2.182604,top20v112,2018
7,1.589496,1.743086,top20v112,2018
8,2.028323,1.806673,top20v112,2018
9,1.858015,2.085975,top20v112,2018
10,1.897333,1.75197,top20v112,2018
11,1.824647,2.835381,top20v112,2018
12,1.47774,1.588643,top20v112,2018
13,2.353649,2.236409,top20v112,2018
14,1.963108,1.96287,top20v112,2018
15,1.57225,2.215066,top20v112,2018
16,1.622693,1.703478,top20v112,2018
17,2.259762,2.701726,top20v112,2018
18,1.86267,1.955948,top20v112,2018
19,1.399518,1.502249,top20v112,2018
0,1.434764,1.442514,top20v121,2018
1,1.475251,1.33108,top20v121,2018
2,1.308915,2.190538,top20v121,2018
3,2.017015,2.028274,top20v121,2018
4,1.37646,1.85641,top20v121,2018
5,1.308915,1.415836,top20v121,2018
6,2.272133,1.738241,top20v121,2018
7,1.445969,1.332314,top20v121,2018
8,1.834193,1.498244,top20v121,2018
9,1.576828,1.422079,top20v121,2018
10,1.563168,1.548199,top20v121,2018
11,1.475966,2.29789,top20v121,2018
12,1.461989,1.582098,top20v121,2018
13,1.837806,1.955474,top20v121,2018
14,1.836089,1.57292,top20v121,2018
15,1.566844,1.736918,top20v121,2018
16,1.696197,1.578077,top20v121,2018
17,1.752849,2.347278,top20v121,2018
18,1.649892,1.698489,top20v121,2018
19,1.114687,1.130203,top20v121,2018
0,1.60584,1.617409,top20v122,2018
1,1.431661,1.549317,top20v122,2018
2,1.338081,2.448318,top20v122,2018
3,2.226723,2.328462,top20v122,2018
4,1.680736,2.303464,top20v122,2018
5,1.338081,1.663701,top20v122,2018
6,2.899097,2.347509,top20v122,2018
7,1.541199,1.694978,top20v122,2018
8,1.98254,1.792913,top20v122,2018
9,1.678606,1.736458,top20v122,2018
10,1.794666,1.788427,top20v122,2018
11,1.860927,2.874903,top20v122,2018
12,1.460571,1.612232,top20v122,2018
13,2.272519,2.244554,top20v122,2018
14,1.986122,1.976099,top20v122,2018
15,1.526988,2.209098,top20v122,2018
16,1.836054,1.875749,top20v122,2018
17,2.257188,2.915324,top20v122,2018
18,1.839435,1.982391,top20v122,2018
19,1.393881,1.536287,top20v122,2018
0,1.848941,2.262952,top20v131,2018
1,2.085941,1.775635,top20v131,2018
2,2.005285,2.6747,top20v131,2018
3,2.27079,2.295052,top20v131,2018
4,1.773444,2.498245,top20v131,2018
5,2.005285,2.027155,top20v131,2018
6,2.325915,2.370156,top20v131,2018
7,1.805353,1.651548,top20v131,2018
8,2.016251,1.868284,top20v131,2018
9,2.02897,1.801347,top20v131,2018
10,2.000894,2.176371,top20v131,2018
11,1.959543,2.319006,top20v131,2018
12,2.042447,2.238016,top20v131,2018
13,2.060426,2.331938,top20v131,2018
14,2.169565,2.389216,top20v131,2018
15,2.29559,2.240274,top20v131,2018
16,2.317842,2.17028,top20v131,2018
17,2.195908,2.323596,top20v131,2018
18,2.28382,2.385952,top20v131,2018
19,1.491252,1.500506,top20v131,2018
0,1.84413,1.442194,top20v132,2018
1,1.520772,1.753106,top20v132,2018
2,1.274009,1.594021,top20v132,2018
3,1.421651,1.338815,top20v132,2018
4,1.46012,1.414469,top20v132,2018
5,1.274009,1.7769,top20v132,2018
6,2.080171,1.556152,top20v132,2018
7,1.38351,1.350091,top20v132,2018
8,1.405751,1.290652,top20v132,2018
9,1.355558,1.251426,top20v132,2018
10,1.489427,1.281316,top20v132,2018
11,1.672591,1.398424,top20v132,2018
12,1.357941,1.367759,top20v132,2018
13,1.491804,1.434146,top20v132,2018
14,1.811672,1.32947,top20v132,2018
15,1.665383,1.400194,top20v132,2018
16,1.381908,1.285983,top20v132,2018
17,1.439246,1.331102,top20v132,2018
18,1.38599,1.350095,top20v132,2018
19,1.518303,1.449849,top20v132,2018
0,1.427674,1.410766,top20v211,2018
1,1.547051,1.401164,top20v211,2018
2,1.39512,2.19637,top20v211,2018
3,2.033717,2.021025,top20v211,2018
4,1.450525,1.914132,top20v211,2018
5,1.408911,1.432057,top20v211,2018
6,2.305088,1.649938,top20v211,2018
7,1.567,1.447859,top20v211,2018
8,1.879119,1.575295,top20v211,2018
9,1.65562,1.591924,top20v211,2018
10,1.663508,1.542987,top20v211,2018
11,1.462582,2.290312,top20v211,2018
12,1.53267,1.579586,top20v211,2018
13,1.934167,1.948004,top20v211,2018
14,1.857092,1.565958,top20v211,2018
15,1.514051,1.797743,top20v211,2018
16,1.562548,1.494338,top20v211,2018
17,1.834127,2.249315,top20v211,2018
18,1.678263,1.687166,top20v211,2018
19,1.230109,1.189097,top20v211,2018
0,1.589292,1.598447,top20v212,2018
1,1.450414,1.532407,top20v212,2018
2,1.457438,2.453248,top20v212,2018
3,2.264951,2.32516,top20v212,2018
4,2.041001,2.321711,top20v212,2018
5,1.384645,1.616265,top20v212,2018
6,3.059263,2.180981,top20v212,2018
7,1.614865,1.750965,top20v212,2018
8,2.031805,1.817243,top20v212,2018
9,1.862068,2.093435,top20v212,2018
10,1.917223,1.753768,top20v212,2018
11,1.826602,2.832634,top20v212,2018
12,1.484251,1.58818,top20v212,2018
13,2.369919,2.238401,top20v212,2018
14,1.98217,1.965067,top20v212,2018
15,1.5779,2.234962,top20v212,2018
16,1.616571,1.696138,top20v212,2018
17,2.281132,2.725147,top20v212,2018
18,1.880344,1.966567,top20v212,2018
19,1.410297,1.50675,top20v212,2018
0,1.467175,1.452857,top20v221,2018
1,1.526387,0.483068,top20v221,2018
2,1.335305,1.342815,top20v221,2018
3,2.043918,0.0,top20v221,2018
4,1.41678,2.224498,top20v221,2018
5,1.335305,1.854932,top20v221,2018
6,2.325774,2.042198,top20v221,2018
7,1.471542,1.366813,top20v221,2018
8,1.902884,1.910352,top20v221,2018
9,1.607041,1.486311,top20v221,2018
10,1.628521,1.431063,top20v221,2018
11,1.50729,0.418922,top20v221,2018
12,1.491514,1.710828,top20v221,2018
13,1.892728,1.021329,top20v221,2018
14,1.884979,1.370488,top20v221,2018
15,1.544713,0.0,top20v221,2018
16,1.722614,1.541857,top20v221,2018
17,1.811137,0.0,top20v221,2018
18,1.69776,1.466107,top20v221,2018
19,1.153247,0.0,top20v221,2018
0,1.611403,1.617254,top20v222,2018
1,1.441673,1.559332,top20v222,2018
2,1.348413,2.44153,top20v222,2018
3,2.237652,2.332546,top20v222,2018
4,1.685878,2.311196,top20v222,2018
5,1.348413,1.666233,top20v222,2018
6,2.899147,2.351269,top20v222,2018
7,1.563771,1.701626,top20v222,2018
8,1.98364,1.792196,top20v222,2018
9,1.691236,1.746273,top20v222,2018
10,1.81325,1.788793,top20v222,2018
11,1.86397,2.872432,top20v222,2018
12,1.469743,1.613062,top20v222,2018
13,2.287623,2.247032,top20v222,2018
14,2.006687,1.97843,top20v222,2018
15,1.537864,2.228519,top20v222,2018
16,1.839697,1.879318,top20v222,2018
17,2.281309,2.938088,top20v222,2018
18,1.859901,1.993708,top20v222,2018
19,1.407358,1.542557,top20v222,2018
0,1.856312,2.265002,top20v231,2018
1,2.093027,1.786326,top20v231,2018
2,2.005515,2.675624,top20v231,2018
3,2.280423,2.297447,top20v231,2018
4,1.826245,2.504715,top20v231,2018
5,2.005515,2.031265,top20v231,2018
6,2.348481,2.383006,top20v231,2018
7,1.831428,1.666639,top20v231,2018
8,2.086002,1.876996,top20v231,2018
9,2.038612,1.815845,top20v231,2018
10,2.038229,2.183684,top20v231,2018
11,1.965903,2.321714,top20v231,2018
12,2.047741,2.240532,top20v231,2018
13,2.112773,2.389845,top20v231,2018
14,2.207587,2.384327,top20v231,2018
15,2.304094,2.27856,top20v231,2018
16,2.333963,2.177147,top20v231,2018
17,2.199022,2.32838,top20v231,2018
18,2.286947,2.384495,top20v231,2018
19,1.487549,1.485947,top20v231,2018
0,1.840217,1.41104,top20v232,2018
1,1.481939,1.748036,top20v232,2018
2,1.265829,1.589261,top20v232,2018
3,1.420731,1.33571,top20v232,2018
4,1.437306,1.412242,top20v232,2018
5,1.265829,1.770508,top20v232,2018
6,2.07925,1.541364,top20v232,2018
7,1.371738,1.35807,top20v232,2018
8,1.402295,1.294799,top20v232,2018
9,1.350278,1.256009,top20v232,2018
10,1.48405,1.275114,top20v232,2018
11,1.655029,1.392386,top20v232,2018
12,1.353036,1.356139,top20v232,2018
13,1.471533,1.436059,top20v232,2018
14,1.806852,1.323342,top20v232,2018
15,1.641992,1.39251,top20v232,2018
16,1.373436,1.283342,top20v232,2018
17,1.428146,1.328645,top20v232,2018
18,1.385487,1.346892,top20v232,2018
19,1.511342,1.44389,top20v232,2018
0,2.011909,2.372171,top10v111,2019
1,0.832356,0.38208,top10v111,2019
2,1.013263,1.208396,top10v111,2019
3,1.25027,1.396127,top10v111,2019
4,1.151492,1.244812,top10v111,2019
5,0.827011,0.985855,top10v111,2019
6,1.695791,1.513659,top10v111,2019
7,1.013263,2.222318,top10v111,2019
8,0.38208,0.410839,top10v111,2019
9,1.212137,0.202413,top10v111,2019
0,2.791838,3.215169,top10v112,2019
1,0.640878,0.374662,top10v112,2019
2,1.555101,1.525809,top10v112,2019
3,1.267009,1.578091,top10v112,2019
4,1.483217,1.376865,top10v112,2019
5,1.267009,1.657647,top10v112,2019
6,1.551659,1.871997,top10v112,2019
7,1.519127,2.72774,top10v112,2019
8,0.640878,0.374662,top10v112,2019
9,1.53123,1.018349,top10v112,2019
0,2.194534,2.360768,top10v121,2019
1,0.641316,0.0,top10v121,2019
2,0.975372,1.09503,top10v121,2019
3,1.256897,1.33971,top10v121,2019
4,1.199067,1.183653,top10v121,2019
5,0.909361,1.143,top10v121,2019
6,1.626009,1.673766,top10v121,2019
7,0.975372,2.339634,top10v121,2019
8,0.0,0.202413,top10v121,2019
9,1.212137,0.0,top10v121,2019
0,2.826467,3.16564,top10v122,2019
1,0.529297,0.241812,top10v122,2019
2,1.493587,1.456662,top10v122,2019
3,1.435669,1.484581,top10v122,2019
4,1.514321,1.332617,top10v122,2019
5,1.435669,1.678591,top10v122,2019
6,1.618445,1.985155,top10v122,2019
7,1.493587,2.968063,top10v122,2019
8,0.529297,0.241812,top10v122,2019
9,1.53123,1.018349,top10v122,2019
0,1.908067,1.817972,top10v131,2019
1,0.935414,0.0,top10v131,2019
2,1.802776,1.581139,top10v131,2019
3,1.658312,1.9016,top10v131,2019
4,1.681747,1.935414,top10v131,2019
5,1.414214,1.270502,top10v131,2019
6,2.140113,1.990254,top10v131,2019
7,1.658312,1.455705,top10v131,2019
8,0.0,0.353553,top10v131,2019
9,1.512645,0.0,top10v131,2019
0,1.965854,1.738054,top10v132,2019
1,0.781736,0.372678,top10v132,2019
2,1.092906,1.190238,top10v132,2019
3,1.322876,1.190238,top10v132,2019
4,1.224745,1.5,top10v132,2019
5,1.596437,2.020726,top10v132,2019
6,1.224745,1.509231,top10v132,2019
7,1.092906,1.44698,top10v132,2019
8,0.781736,0.687184,top10v132,2019
9,0.942809,0.372678,top10v132,2019
0,1.99599,2.416527,top10v211,2019
1,0.985071,0.537492,top10v211,2019
2,1.064822,1.297998,top10v211,2019
3,1.271037,1.401745,top10v211,2019
4,1.109406,1.180536,top10v211,2019
5,0.743502,1.097825,top10v211,2019
6,1.747159,1.546628,top10v211,2019
7,1.064822,2.270131,top10v211,2019
8,0.537492,0.589314,top10v211,2019
9,1.34137,0.161248,top10v211,2019
0,2.795373,3.221174,top10v212,2019
1,0.689032,0.42046,top10v212,2019
2,1.564943,1.533395,top10v212,2019
3,1.25892,1.596624,top10v212,2019
4,1.470788,1.421998,top10v212,2019
5,1.25892,1.661433,top10v212,2019
6,1.579724,1.87472,top10v212,2019
7,1.52598,2.755753,top10v212,2019
8,0.689032,0.42046,top10v212,2019
9,1.532264,1.014802,top10v212,2019
0,2.182232,2.407149,top10v221,2019
1,0.912758,0.392867,top10v221,2019
2,1.028848,1.193175,top10v221,2019
3,1.276779,1.408364,top10v221,2019
4,1.137046,1.221272,top10v221,2019
5,0.98355,1.168962,top10v221,2019
6,1.68315,1.713451,top10v221,2019
7,1.028848,2.350417,top10v221,2019
8,0.392867,0.50467,top10v221,2019
9,1.34137,0.161248,top10v221,2019
0,2.83774,3.172564,top10v222,2019
1,0.589939,0.304893,top10v222,2019
2,1.503861,1.472193,top10v222,2019
3,1.453565,1.504266,top10v222,2019
4,1.499455,1.378696,top10v222,2019
5,1.453565,1.684922,top10v222,2019
6,1.644736,2.002366,top10v222,2019
7,1.503861,2.967435,top10v222,2019
8,0.589939,0.304893,top10v222,2019
9,1.532264,1.014802,top10v222,2019
0,1.951613,1.855918,top10v231,2019
1,0.883883,0.0,top10v231,2019
2,1.837117,1.620185,top10v231,2019
3,1.732051,1.942016,top10v231,2019
4,1.789098,1.951972,top10v231,2019
5,1.541104,1.262169,top10v231,2019
6,2.190307,2.015807,top10v231,2019
7,1.732051,1.484889,top10v231,2019
8,0.0,0.176777,top10v231,2019
9,1.529315,0.0,top10v231,2019
0,1.991954,1.721998,top10v232,2019
1,0.62361,0.372678,top10v232,2019
2,1.067187,1.166667,top10v232,2019
3,1.280191,1.166667,top10v232,2019
4,1.130388,1.5,top10v232,2019
5,1.561249,2.006932,top10v232,2019
6,1.20185,1.490712,top10v232,2019
7,1.067187,1.444278,top10v232,2019
8,0.62361,0.5,top10v232,2019
9,0.975392,0.372678,top10v232,2019
0,2.300849,2.554462,top20v111,2019
1,1.521118,1.587686,top20v111,2019
2,1.751843,1.526268,top20v111,2019
3,1.582835,1.612238,top20v111,2019
4,1.516734,1.457229,top20v111,2019
5,1.552404,1.467932,top20v111,2019
6,1.925635,2.021363,top20v111,2019
7,1.706962,2.520605,top20v111,2019
8,1.481462,1.626888,top20v111,2019
9,1.6388,1.407557,top20v111,2019
10,1.521118,1.506533,top20v111,2019
11,1.638704,1.534924,top20v111,2019
12,1.566745,1.584646,top20v111,2019
13,1.577063,1.531357,top20v111,2019
14,1.469835,1.569391,top20v111,2019
15,1.614712,1.509355,top20v111,2019
16,1.71682,1.704657,top20v111,2019
17,1.711882,1.563165,top20v111,2019
18,1.600042,1.720366,top20v111,2019
19,1.86581,1.744966,top20v111,2019
0,3.025477,3.388176,top20v112,2019
1,1.876593,2.042393,top20v112,2019
2,2.228987,1.866846,top20v112,2019
3,1.958969,1.966527,top20v112,2019
4,1.714551,1.726117,top20v112,2019
5,2.064764,2.200312,top20v112,2019
6,2.481049,2.361343,top20v112,2019
7,2.017246,3.063841,top20v112,2019
8,1.90544,2.04156,top20v112,2019
9,1.98261,1.76664,top20v112,2019
10,1.876593,2.033356,top20v112,2019
11,2.017332,1.926617,top20v112,2019
12,1.92425,1.887762,top20v112,2019
13,1.874241,1.82634,top20v112,2019
14,1.948624,2.059857,top20v112,2019
15,2.006531,1.9139,top20v112,2019
16,2.045384,2.025874,top20v112,2019
17,2.0641,1.898291,top20v112,2019
18,2.08494,2.23429,top20v112,2019
19,2.373667,2.127155,top20v112,2019
0,2.345713,2.542991,top20v121,2019
1,1.545443,1.612499,top20v121,2019
2,1.690557,1.481459,top20v121,2019
3,1.663556,1.702007,top20v121,2019
4,1.625259,1.483543,top20v121,2019
5,1.528315,1.532572,top20v121,2019
6,1.911145,2.069968,top20v121,2019
7,1.732493,2.567206,top20v121,2019
8,1.473831,1.63896,top20v121,2019
9,1.678794,1.385876,top20v121,2019
10,1.545443,1.517387,top20v121,2019
11,1.622901,1.552328,top20v121,2019
12,1.579109,1.620814,top20v121,2019
13,1.664583,1.567784,top20v121,2019
14,1.500903,1.593398,top20v121,2019
15,1.570631,1.443449,top20v121,2019
16,1.736918,1.737589,top20v121,2019
17,1.687919,1.545361,top20v121,2019
18,1.54283,1.675817,top20v121,2019
19,1.613343,1.500882,top20v121,2019
0,2.968872,3.339878,top20v122,2019
1,1.897972,2.078403,top20v122,2019
2,2.168624,1.802975,top20v122,2019
3,2.029584,2.050955,top20v122,2019
4,1.706273,1.708347,top20v122,2019
5,2.002028,2.21678,top20v122,2019
6,2.427156,2.394,top20v122,2019
7,2.03491,3.216614,top20v122,2019
8,1.925066,2.073812,top20v122,2019
9,1.973449,1.780796,top20v122,2019
10,1.897972,2.031835,top20v122,2019
11,1.999377,1.89816,top20v122,2019
12,1.919265,1.900662,top20v122,2019
13,1.891996,1.825565,top20v122,2019
14,1.97918,2.088721,top20v122,2019
15,1.951731,1.859815,top20v122,2019
16,2.040977,2.036617,top20v122,2019
17,2.00995,1.862166,top20v122,2019
18,2.035633,2.182096,top20v122,2019
19,2.142675,1.853195,top20v122,2019
0,2.37504,2.278113,top20v131,2019
1,2.093177,2.050297,top20v131,2019
2,2.222846,1.844489,top20v131,2019
3,2.270577,2.291767,top20v131,2019
4,2.077638,2.07186,top20v131,2019
5,1.947831,1.769798,top20v131,2019
6,2.368832,2.200983,top20v131,2019
7,2.133206,1.946802,top20v131,2019
8,1.911891,2.150357,top20v131,2019
9,1.816305,1.679957,top20v131,2019
10,2.093177,1.942773,top20v131,2019
11,2.332315,1.927829,top20v131,2019
12,2.17522,2.116402,top20v131,2019
13,2.063895,2.290324,top20v131,2019
14,1.905403,1.946088,top20v131,2019
15,1.970851,1.763577,top20v131,2019
16,2.338454,2.278021,top20v131,2019
17,1.841551,1.958121,top20v131,2019
18,2.031535,2.223737,top20v131,2019
19,2.003227,1.981452,top20v131,2019
0,2.073114,1.959032,top20v132,2019
1,1.262993,1.420516,top20v132,2019
2,1.337491,1.343584,top20v132,2019
3,1.505781,1.502851,top20v132,2019
4,1.434688,1.597836,top20v132,2019
5,1.81623,2.141466,top20v132,2019
6,1.537323,1.731175,top20v132,2019
7,1.458212,1.605014,top20v132,2019
8,1.420228,1.349848,top20v132,2019
9,1.56386,1.360939,top20v132,2019
10,1.262993,1.329763,top20v132,2019
11,1.374081,1.265404,top20v132,2019
12,1.388631,1.507267,top20v132,2019
13,1.988094,1.592204,top20v132,2019
14,1.282952,1.358982,top20v132,2019
15,2.069501,1.975618,top20v132,2019
16,1.379018,1.360324,top20v132,2019
17,1.361763,1.423329,top20v132,2019
18,1.382473,1.367381,top20v132,2019
19,1.359521,1.382004,top20v132,2019
0,2.350775,2.636115,top20v211,2019
1,1.582686,1.666208,top20v211,2019
2,1.816518,1.59282,top20v211,2019
3,1.620413,1.656326,top20v211,2019
4,1.561317,1.494846,top20v211,2019
5,1.572636,1.54521,top20v211,2019
6,1.987819,2.092451,top20v211,2019
7,1.732725,2.555698,top20v211,2019
8,1.550621,1.710486,top20v211,2019
9,1.690859,1.491415,top20v211,2019
10,1.582686,1.552362,top20v211,2019
11,1.693046,1.584153,top20v211,2019
12,1.627404,1.616227,top20v211,2019
13,1.624449,1.579251,top20v211,2019
14,1.522473,1.621222,top20v211,2019
15,1.692099,1.573731,top20v211,2019
16,1.767237,1.750665,top20v211,2019
17,1.788935,1.640047,top20v211,2019
18,1.682556,1.80372,top20v211,2019
19,1.917558,1.804343,top20v211,2019
0,3.036164,3.402811,top20v212,2019
1,1.88559,2.054461,top20v212,2019
2,2.237404,1.878868,top20v212,2019
3,1.961583,1.972949,top20v212,2019
