index,CPSI,version,year,type
8,1.398788,top20v111,2020,verse
9,1.260927,top20v111,2020,verse
10,1.241677,top20v111,2020,verse
11,1.547809,top20v111,2020,verse
12,1.833697,top20v111,2020,verse
13,1.256827,top20v111,2020,verse
14,1.510051,top20v111,2020,verse
15,1.430013,top20v111,2020,verse
16,1.383761,top20v111,2020,verse
17,1.704403,top20v111,2020,verse
18,1.319444,top20v111,2020,verse
19,1.188637,top20v111,2020,verse
0,2.22724,top20v112,2020,verse
1,1.649333,top20v112,2020,verse
2,1.740588,top20v112,2020,verse
3,2.075698,top20v112,2020,verse
4,1.503372,top20v112,2020,verse
5,1.283686,top20v112,2020,verse
6,1.879182,top20v112,2020,verse
7,1.874384,top20v112,2020,verse
8,1.449929,top20v112,2020,verse
9,1.667813,top20v112,2020,verse
10,1.471299,top20v112,2020,verse
11,1.958341,top20v112,2020,verse
12,2.215217,top20v112,2020,verse
13,1.558598,top20v112,2020,verse
14,1.413851,top20v112,2020,verse
15,1.590893,top20v112,2020,verse
16,1.526205,top20v112,2020,verse
17,2.107767,top20v112,2020,verse
18,1.517178,top20v112,2020,verse
19,1.36789,top20v112,2020,verse
0,1.628591,top20v121,2020,verse
1,1.261993,top20v121,2020,verse
2,1.572196,top20v121,2020,verse
3,1.260356,top20v121,2020,verse
4,1.24648,top20v121,2020,verse
5,1.104945,top20v121,2020,verse
6,1.699243,top20v121,2020,verse
7,1.583661,top20v121,2020,verse
8,1.579838,top20v121,2020,verse
9,1.318732,top20v121,2020,verse
10,1.117236,top20v121,2020,verse
11,1.463069,top20v121,2020,verse
12,1.712639,top20v121,2020,verse
13,1.189256,top20v121,2020,verse
14,1.534715,top20v121,2020,verse
15,1.445481,top20v121,2020,verse
16,1.526795,top20v121,2020,verse
17,1.792365,top20v121,2020,verse
18,1.323938,top20v121,2020,verse
19,1.134396,top20v121,2020,verse
0,2.059651,top20v122,2020,verse
1,1.742766,top20v122,2020,verse
2,1.815185,top20v122,2020,verse
3,2.19624,top20v122,2020,verse
4,1.436739,top20v122,2020,verse
5,1.324717,top20v122,2020,verse
6,1.984909,top20v122,2020,verse
7,2.146415,top20v122,2020,verse
8,1.559203,top20v122,2020,verse
9,1.775207,top20v122,2020,verse
10,1.391197,top20v122,2020,verse
11,1.831147,top20v122,2020,verse
12,1.889858,top20v122,2020,verse
13,1.601053,top20v122,2020,verse
14,1.541273,top20v122,2020,verse
15,1.553128,top20v122,2020,verse
16,1.715795,top20v122,2020,verse
17,2.224007,top20v122,2020,verse
18,1.585321,top20v122,2020,verse
19,1.403349,top20v122,2020,verse
0,1.885072,top20v131,2020,verse
1,1.653377,top20v131,2020,verse
2,2.423487,top20v131,2020,verse
3,1.733023,top20v131,2020,verse
4,1.754839,top20v131,2020,verse
5,1.665031,top20v131,2020,verse
6,2.412409,top20v131,2020,verse
7,1.974707,top20v131,2020,verse
8,2.391682,top20v131,2020,verse
9,1.844882,top20v131,2020,verse
10,1.537326,top20v131,2020,verse
11,2.192351,top20v131,2020,verse
12,2.477289,top20v131,2020,verse
13,1.596466,top20v131,2020,verse
14,1.742725,top20v131,2020,verse
15,2.063701,top20v131,2020,verse
16,2.577512,top20v131,2020,verse
17,2.416012,top20v131,2020,verse
18,2.088226,top20v131,2020,verse
19,1.546044,top20v131,2020,verse
0,2.064466,top20v132,2020,verse
1,1.466995,top20v132,2020,verse
2,1.542878,top20v132,2020,verse
3,1.803833,top20v132,2020,verse
4,1.271773,top20v132,2020,verse
5,1.505102,top20v132,2020,verse
6,1.496062,top20v132,2020,verse
7,1.984327,top20v132,2020,verse
8,1.663172,top20v132,2020,verse
9,1.790954,top20v132,2020,verse
10,1.478217,top20v132,2020,verse
11,1.390322,top20v132,2020,verse
12,1.57499,top20v132,2020,verse
13,1.31152,top20v132,2020,verse
14,1.763041,top20v132,2020,verse
15,1.339501,top20v132,2020,verse
16,1.462883,top20v132,2020,verse
17,1.528455,top20v132,2020,verse
18,1.365426,top20v132,2020,verse
19,1.496315,top20v132,2020,verse
0,1.909579,top20v211,2020,verse
1,1.344908,top20v211,2020,verse
2,1.568823,top20v211,2020,verse
3,1.57059,top20v211,2020,verse
4,1.411284,top20v211,2020,verse
5,1.186386,top20v211,2020,verse
6,1.650968,top20v211,2020,verse
7,1.551494,top20v211,2020,verse
8,1.478516,top20v211,2020,verse
9,1.291114,top20v211,2020,verse
10,1.290136,top20v211,2020,verse
11,1.61597,top20v211,2020,verse
12,1.89863,top20v211,2020,verse
13,1.299686,top20v211,2020,verse
14,1.579182,top20v211,2020,verse
15,1.449363,top20v211,2020,verse
16,1.414541,top20v211,2020,verse
17,1.771319,top20v211,2020,verse
18,1.363735,top20v211,2020,verse
19,1.241376,top20v211,2020,verse
0,2.243884,top20v212,2020,verse
1,1.64942,top20v212,2020,verse
2,1.739924,top20v212,2020,verse
3,2.081487,top20v212,2020,verse
4,1.505773,top20v212,2020,verse
5,1.291275,top20v212,2020,verse
6,1.882969,top20v212,2020,verse
7,1.898499,top20v212,2020,verse
8,1.458981,top20v212,2020,verse
9,1.656632,top20v212,2020,verse
10,1.484637,top20v212,2020,verse
11,1.978003,top20v212,2020,verse
12,2.233452,top20v212,2020,verse
13,1.563856,top20v212,2020,verse
14,1.429073,top20v212,2020,verse
15,1.599404,top20v212,2020,verse
16,1.533945,top20v212,2020,verse
17,2.117233,top20v212,2020,verse
18,1.521116,top20v212,2020,verse
19,1.368451,top20v212,2020,verse
0,1.718101,top20v221,2020,verse
1,1.294303,top20v221,2020,verse
2,1.600386,top20v221,2020,verse
3,1.30331,top20v221,2020,verse
4,1.288052,top20v221,2020,verse
5,1.163147,top20v221,2020,verse
6,1.755326,top20v221,2020,verse
7,1.628,top20v221,2020,verse
8,1.645508,top20v221,2020,verse
9,1.339211,top20v221,2020,verse
10,1.157641,top20v221,2020,verse
11,1.531488,top20v221,2020,verse
12,1.736102,top20v221,2020,verse
13,1.239817,top20v221,2020,verse
14,1.615524,top20v221,2020,verse
15,1.459461,top20v221,2020,verse
16,1.55591,top20v221,2020,verse
17,1.85042,top20v221,2020,verse
18,1.395864,top20v221,2020,verse
19,1.17739,top20v221,2020,verse
0,2.074326,top20v222,2020,verse
1,1.745216,top20v222,2020,verse
2,1.812744,top20v222,2020,verse
3,2.210717,top20v222,2020,verse
4,1.4463,top20v222,2020,verse
5,1.337606,top20v222,2020,verse
6,1.991671,top20v222,2020,verse
7,2.175597,top20v222,2020,verse
8,1.574976,top20v222,2020,verse
9,1.760572,top20v222,2020,verse
10,1.399025,top20v222,2020,verse
11,1.847112,top20v222,2020,verse
12,1.901256,top20v222,2020,verse
13,1.610362,top20v222,2020,verse
14,1.558933,top20v222,2020,verse
15,1.556093,top20v222,2020,verse
16,1.72557,top20v222,2020,verse
17,2.229016,top20v222,2020,verse
18,1.591885,top20v222,2020,verse
19,1.409222,top20v222,2020,verse
0,1.949782,top20v231,2020,verse
1,1.705146,top20v231,2020,verse
2,2.427307,top20v231,2020,verse
3,1.740965,top20v231,2020,verse
4,1.764607,top20v231,2020,verse
5,1.670328,top20v231,2020,verse
6,2.421496,top20v231,2020,verse
7,2.000946,top20v231,2020,verse
8,2.398849,top20v231,2020,verse
9,1.852917,top20v231,2020,verse
10,1.546178,top20v231,2020,verse
11,2.200321,top20v231,2020,verse
12,2.484072,top20v231,2020,verse
13,1.604408,top20v231,2020,verse
14,1.754206,top20v231,2020,verse
15,2.1077,top20v231,2020,verse
16,2.584212,top20v231,2020,verse
17,2.421273,top20v231,2020,verse
18,2.096551,top20v231,2020,verse
19,1.554896,top20v231,2020,verse
0,2.031714,top20v232,2020,verse
1,1.485529,top20v232,2020,verse
2,1.543167,top20v232,2020,verse
3,1.792814,top20v232,2020,verse
4,1.260511,top20v232,2020,verse
5,1.505023,top20v232,2020,verse
6,1.492741,top20v232,2020,verse
7,1.99899,top20v232,2020,verse
8,1.638113,top20v232,2020,verse
9,1.787342,top20v232,2020,verse
10,1.469537,top20v232,2020,verse
11,1.386711,top20v232,2020,verse
12,1.57654,top20v232,2020,verse
13,1.306195,top20v232,2020,verse
14,1.759778,top20v232,2020,verse
15,1.311767,top20v232,2020,verse
16,1.464964,top20v232,2020,verse
17,1.527334,top20v232,2020,verse
18,1.361222,top20v232,2020,verse
19,1.492336,top20v232,2020,verse
0,1.397862,top10v111,2020,chorus
1,0.725994,top10v111,2020,chorus
2,1.434861,top10v111,2020,chorus
3,1.623455,top10v111,2020,chorus
4,1.162844,top10v111,2020,chorus
5,0.982841,top10v111,2020,chorus
6,1.472682,top10v111,2020,chorus
7,1.296281,top10v111,2020,chorus
8,0.990718,top10v111,2020,chorus
9,0.910194,top10v111,2020,chorus
0,1.322248,top10v112,2020,chorus
1,1.446397,top10v112,2020,chorus
2,1.621963,top10v112,2020,chorus
3,1.826359,top10v112,2020,chorus
4,1.16108,top10v112,2020,chorus
5,0.943706,top10v112,2020,chorus
6,1.603049,top10v112,2020,chorus
7,1.494316,top10v112,2020,chorus
8,1.26236,top10v112,2020,chorus
9,0.943706,top10v112,2020,chorus
0,0.885534,top10v121,2020,chorus
1,0.895129,top10v121,2020,chorus
2,1.572143,top10v121,2020,chorus
3,1.446601,top10v121,2020,chorus
4,1.074784,top10v121,2020,chorus
5,0.862925,top10v121,2020,chorus
6,1.572143,top10v121,2020,chorus
7,1.111252,top10v121,2020,chorus
8,0.990718,top10v121,2020,chorus
9,0.766965,top10v121,2020,chorus
0,1.337832,top10v122,2020,chorus
1,1.488205,top10v122,2020,chorus
2,1.845346,top10v122,2020,chorus
3,0.957262,top10v122,2020,chorus
4,1.332767,top10v122,2020,chorus
5,0.985581,top10v122,2020,chorus
6,1.824171,top10v122,2020,chorus
7,1.719733,top10v122,2020,chorus
8,1.353822,top10v122,2020,chorus
9,0.957262,top10v122,2020,chorus
0,1.06066,top10v131,2020,chorus
1,0.967707,top10v131,2020,chorus
2,1.870829,top10v131,2020,chorus
3,1.095014,top10v131,2020,chorus
4,0.866025,top10v131,2020,chorus
5,0.707107,top10v131,2020,chorus
6,1.870829,top10v131,2020,chorus
7,1.373773,top10v131,2020,chorus
8,1.216545,top10v131,2020,chorus
9,0.666667,top10v131,2020,chorus
0,1.687371,top10v132,2020,chorus
1,1.622327,top10v132,2020,chorus
2,1.105542,top10v132,2020,chorus
3,1.301708,top10v132,2020,chorus
4,1.37184,top10v132,2020,chorus
5,1.516117,top10v132,2020,chorus
6,1.105542,top10v132,2020,chorus
7,1.825742,top10v132,2020,chorus
8,1.687371,top10v132,2020,chorus
9,1.452966,top10v132,2020,chorus
0,1.454167,top10v211,2020,chorus
1,0.816268,top10v211,2020,chorus
2,1.461823,top10v211,2020,chorus
3,1.644146,top10v211,2020,chorus
4,1.165258,top10v211,2020,chorus
5,1.008807,top10v211,2020,chorus
6,1.437559,top10v211,2020,chorus
7,1.335182,top10v211,2020,chorus
8,0.90947,top10v211,2020,chorus
9,0.918978,top10v211,2020,chorus
0,1.278876,top10v212,2020,chorus
1,1.432586,top10v212,2020,chorus
2,1.625875,top10v212,2020,chorus
3,1.801851,top10v212,2020,chorus
4,1.151699,top10v212,2020,chorus
5,0.944711,top10v212,2020,chorus
6,1.57574,top10v212,2020,chorus
7,1.523657,top10v212,2020,chorus
8,1.250174,top10v212,2020,chorus
9,0.944711,top10v212,2020,chorus
0,0.891143,top10v221,2020,chorus
1,0.977221,top10v221,2020,chorus
2,1.481039,top10v221,2020,chorus
3,1.478488,top10v221,2020,chorus
4,1.077585,top10v221,2020,chorus
5,0.877836,top10v221,2020,chorus
6,1.481039,top10v221,2020,chorus
7,1.11625,top10v221,2020,chorus
8,0.90947,top10v221,2020,chorus
9,0.781647,top10v221,2020,chorus
0,1.347241,top10v222,2020,chorus
1,1.46695,top10v222,2020,chorus
2,1.856414,top10v222,2020,chorus
3,0.941063,top10v222,2020,chorus
4,1.327074,top10v222,2020,chorus
5,0.972763,top10v222,2020,chorus
6,1.813649,top10v222,2020,chorus
7,1.764532,top10v222,2020,chorus
8,1.337996,top10v222,2020,chorus
9,0.941063,top10v222,2020,chorus
0,1.06066,top10v231,2020,chorus
1,1.265505,top10v231,2020,chorus
2,1.767767,top10v231,2020,chorus
3,1.106052,top10v231,2020,chorus
4,0.866025,top10v231,2020,chorus
5,0.707107,top10v231,2020,chorus
6,1.767767,top10v231,2020,chorus
7,1.373773,top10v231,2020,chorus
8,1.379408,top10v231,2020,chorus
9,0.666667,top10v231,2020,chorus
0,1.724013,top10v232,2020,chorus
1,1.609434,top10v232,2020,chorus
2,1.0,top10v232,2020,chorus
3,1.301708,top10v232,2020,chorus
4,1.37184,top10v232,2020,chorus
5,1.516117,top10v232,2020,chorus
6,1.0,top10v232,2020,chorus
7,1.859659,top10v232,2020,chorus
8,1.724013,top10v232,2020,chorus
9,1.452966,top10v232,2020,chorus
0,1.466965,top20v111,2020,chorus
1,1.494087,top20v111,2020,chorus
2,1.685023,top20v111,2020,chorus
3,1.785753,top20v111,2020,chorus
4,1.320832,top20v111,2020,chorus
5,1.32866,top20v111,2020,chorus
6,1.738506,top20v111,2020,chorus
7,1.575636,top20v111,2020,chorus
8,1.479643,top20v111,2020,chorus
9,1.383354,top20v111,2020,chorus
10,1.226742,top20v111,2020,chorus
11,1.353886,top20v111,2020,chorus
12,1.962075,top20v111,2020,chorus
13,1.338972,top20v111,2020,chorus
14,1.353886,top20v111,2020,chorus
15,2.480438,top20v111,2020,chorus
16,1.373396,top20v111,2020,chorus
17,1.749917,top20v111,2020,chorus
18,1.41234,top20v111,2020,chorus
19,1.203655,top20v111,2020,chorus
0,1.813391,top20v112,2020,chorus
1,2.109809,top20v112,2020,chorus
2,2.014613,top20v112,2020,chorus
3,2.124537,top20v112,2020,chorus
4,1.482617,top20v112,2020,chorus
5,1.629986,top20v112,2020,chorus
6,2.080011,top20v112,2020,chorus
7,2.008371,top20v112,2020,chorus
8,1.880104,top20v112,2020,chorus
9,1.629231,top20v112,2020,chorus
10,1.552263,top20v112,2020,chorus
11,1.620586,top20v112,2020,chorus
12,2.371986,top20v112,2020,chorus
13,1.748802,top20v112,2020,chorus
14,1.620586,top20v112,2020,chorus
15,2.98109,top20v112,2020,chorus
16,1.526155,top20v112,2020,chorus
17,2.19815,top20v112,2020,chorus
18,1.697701,top20v112,2020,chorus
19,1.454002,top20v112,2020,chorus
0,1.393041,top20v121,2020,chorus
1,1.638644,top20v121,2020,chorus
2,1.811346,top20v121,2020,chorus
3,1.422441,top20v121,2020,chorus
4,1.241692,top20v121,2020,chorus
5,1.289169,top20v121,2020,chorus
6,1.803325,top20v121,2020,chorus
7,1.640576,top20v121,2020,chorus
8,1.633908,top20v121,2020,chorus
9,1.321079,top20v121,2020,chorus
10,1.068497,top20v121,2020,chorus
11,1.219635,top20v121,2020,chorus
12,1.86477,top20v121,2020,chorus
13,1.246255,top20v121,2020,chorus
14,1.219635,top20v121,2020,chorus
15,2.559495,top20v121,2020,chorus
16,1.335332,top20v121,2020,chorus
17,1.852646,top20v121,2020,chorus
18,1.434637,top20v121,2020,chorus
19,1.118294,top20v121,2020,chorus
0,1.987992,top20v122,2020,chorus
1,2.203494,top20v122,2020,chorus
2,2.164709,top20v122,2020,chorus
3,1.70579,top20v122,2020,chorus
4,1.543325,top20v122,2020,chorus
5,1.628129,top20v122,2020,chorus
6,2.155173,top20v122,2020,chorus
7,2.274633,top20v122,2020,chorus
8,1.991731,top20v122,2020,chorus
9,1.648158,top20v122,2020,chorus
10,1.465017,top20v122,2020,chorus
11,1.490289,top20v122,2020,chorus
12,2.086197,top20v122,2020,chorus
13,1.76597,top20v122,2020,chorus
14,1.490289,top20v122,2020,chorus
15,3.172109,top20v122,2020,chorus
16,1.546345,top20v122,2020,chorus
17,2.321218,top20v122,2020,chorus
18,1.756817,top20v122,2020,chorus
19,1.443063,top20v122,2020,chorus
0,1.750996,top20v131,2020,chorus
1,1.775816,top20v131,2020,chorus
2,2.212716,top20v131,2020,chorus
3,1.485445,top20v131,2020,chorus
4,1.437392,top20v131,2020,chorus
5,1.464021,top20v131,2020,chorus
6,2.328557,top20v131,2020,chorus
7,2.064193,top20v131,2020,chorus
8,1.848589,top20v131,2020,chorus
9,1.629273,top20v131,2020,chorus
10,1.251643,top20v131,2020,chorus
11,1.485445,top20v131,2020,chorus
12,2.529338,top20v131,2020,chorus
13,1.537758,top20v131,2020,chorus
14,1.485445,top20v131,2020,chorus
15,1.885446,top20v131,2020,chorus
16,1.670306,top20v131,2020,chorus
17,2.424376,top20v131,2020,chorus
18,2.109785,top20v131,2020,chorus
19,1.300975,top20v131,2020,chorus
0,1.976331,top20v132,2020,chorus
1,1.872502,top20v132,2020,chorus
2,1.616287,top20v132,2020,chorus
3,1.218924,top20v132,2020,chorus
4,1.589063,top20v132,2020,chorus
5,1.791092,top20v132,2020,chorus
6,1.523481,top20v132,2020,chorus
7,2.037434,top20v132,2020,chorus
8,1.999023,top20v132,2020,chorus
9,1.677339,top20v132,2020,chorus
10,1.435993,top20v132,2020,chorus
11,1.218924,top20v132,2020,chorus
12,1.658087,top20v132,2020,chorus
13,1.372353,top20v132,2020,chorus
14,1.218924,top20v132,2020,chorus
15,1.702801,top20v132,2020,chorus
16,1.315926,top20v132,2020,chorus
17,1.550217,top20v132,2020,chorus
18,1.38064,top20v132,2020,chorus
19,1.472659,top20v132,2020,chorus
0,1.524971,top20v211,2020,chorus
1,1.559173,top20v211,2020,chorus
2,1.741998,top20v211,2020,chorus
3,1.832732,top20v211,2020,chorus
4,1.345271,top20v211,2020,chorus
5,1.375497,top20v211,2020,chorus
6,1.768814,top20v211,2020,chorus
7,1.620519,top20v211,2020,chorus
8,1.554649,top20v211,2020,chorus
9,1.421565,top20v211,2020,chorus
10,1.278939,top20v211,2020,chorus
11,1.404094,top20v211,2020,chorus
12,2.018558,top20v211,2020,chorus
13,1.394104,top20v211,2020,chorus
14,1.404094,top20v211,2020,chorus
15,2.522015,top20v211,2020,chorus
16,1.439438,top20v211,2020,chorus
17,1.823145,top20v211,2020,chorus
18,1.459726,top20v211,2020,chorus
19,1.264788,top20v211,2020,chorus
0,1.817475,top20v212,2020,chorus
1,2.113031,top20v212,2020,chorus
2,2.019075,top20v212,2020,chorus
3,2.113555,top20v212,2020,chorus
4,1.487113,top20v212,2020,chorus
5,1.631619,top20v212,2020,chorus
6,2.074674,top20v212,2020,chorus
7,2.032055,top20v212,2020,chorus
8,1.885903,top20v212,2020,chorus
9,1.627895,top20v212,2020,chorus
10,1.564365,top20v212,2020,chorus
11,1.634229,top20v212,2020,chorus
12,2.380791,top20v212,2020,chorus
13,1.752916,top20v212,2020,chorus
14,1.634229,top20v212,2020,chorus
15,2.997985,top20v212,2020,chorus
16,1.536215,top20v212,2020,chorus
17,2.211194,top20v212,2020,chorus
18,1.695355,top20v212,2020,chorus
19,1.461342,top20v212,2020,chorus
0,1.417738,top20v221,2020,chorus
1,0.643257,top20v221,2020,chorus
2,1.711394,top20v221,2020,chorus
3,0.977221,top20v221,2020,chorus
4,1.873799,top20v221,2020,chorus
5,1.458062,top20v221,2020,chorus
6,1.462981,top20v221,2020,chorus
7,0.62705,top20v221,2020,chorus
8,1.256404,top20v221,2020,chorus
9,0.321629,top20v221,2020,chorus
10,1.307892,top20v221,2020,chorus
11,0.643257,top20v221,2020,chorus
12,1.846793,top20v221,2020,chorus
13,1.461432,top20v221,2020,chorus
14,1.693022,top20v221,2020,chorus
15,1.11625,top20v221,2020,chorus
16,1.706935,top20v221,2020,chorus
17,0.90947,top20v221,2020,chorus
18,1.345598,top20v221,2020,chorus
19,0.643257,top20v221,2020,chorus
0,1.99598,top20v222,2020,chorus
1,2.208873,top20v222,2020,chorus
2,2.173545,top20v222,2020,chorus
3,1.710004,top20v222,2020,chorus
4,1.542928,top20v222,2020,chorus
5,1.626958,top20v222,2020,chorus
6,2.158396,top20v222,2020,chorus
7,2.303924,top20v222,2020,chorus
8,2.001275,top20v222,2020,chorus
9,1.645296,top20v222,2020,chorus
10,1.467018,top20v222,2020,chorus
11,1.493285,top20v222,2020,chorus
12,2.088923,top20v222,2020,chorus
13,1.769387,top20v222,2020,chorus
14,1.493285,top20v222,2020,chorus
15,3.187237,top20v222,2020,chorus
16,1.542974,top20v222,2020,chorus
17,2.331068,top20v222,2020,chorus
18,1.761181,top20v222,2020,chorus
19,1.444376,top20v222,2020,chorus
0,1.754509,top20v231,2020,chorus
1,1.863437,top20v231,2020,chorus
2,2.246763,top20v231,2020,chorus
3,1.4909,top20v231,2020,chorus
4,1.447337,top20v231,2020,chorus
5,1.488021,top20v231,2020,chorus
6,2.328755,top20v231,2020,chorus
7,2.079312,top20v231,2020,chorus
8,1.921392,top20v231,2020,chorus
9,1.644411,top20v231,2020,chorus
10,1.260812,top20v231,2020,chorus
11,1.4909,top20v231,2020,chorus
12,2.533027,top20v231,2020,chorus
13,1.546927,top20v231,2020,chorus
14,1.4909,top20v231,2020,chorus
15,1.891776,top20v231,2020,chorus
16,1.673741,top20v231,2020,chorus
17,2.429606,top20v231,2020,chorus
18,2.11499,top20v231,2020,chorus
19,1.310144,top20v231,2020,chorus
0,2.007829,top20v232,2020,chorus
1,1.898511,top20v232,2020,chorus
2,1.609736,top20v232,2020,chorus
3,1.222293,top20v232,2020,chorus
4,1.602521,top20v232,2020,chorus
5,1.794987,top20v232,2020,chorus
6,1.524598,top20v232,2020,chorus
7,2.101024,top20v232,2020,chorus
8,2.029023,top20v232,2020,chorus
9,1.684493,top20v232,2020,chorus
10,1.439883,top20v232,2020,chorus
11,1.222293,top20v232,2020,chorus
12,1.662292,top20v232,2020,chorus
13,1.378569,top20v232,2020,chorus
14,1.222293,top20v232,2020,chorus
15,1.705602,top20v232,2020,chorus
16,1.323741,top20v232,2020,chorus
17,1.554105,top20v232,2020,chorus
18,1.386291,top20v232,2020,chorus
19,1.484219,top20v232,2020,chorus
0,0.493658,top10v111,2021,verse
1,0.327548,top10v111,2021,verse
2,0.607847,top10v111,2021,verse
3,1.093625,top10v111,2021,verse
4,1.454254,top10v111,2021,verse
5,1.093625,top10v111,2021,verse
6,1.075646,top10v111,2021,verse
7,0.981087,top10v111,2021,verse
8,1.318895,top10v111,2021,verse
9,0.393919,top10v111,2021,verse
10,1.119017,top10v111,2021,verse
0,0.485749,top10v112,2021,verse
1,0.192801,top10v112,2021,verse
2,0.9053,top10v112,2021,verse
3,1.321535,top10v112,2021,verse
4,1.646858,top10v112,2021,verse
5,1.321535,top10v112,2021,verse
6,1.281203,top10v112,2021,verse
7,1.030664,top10v112,2021,verse
8,1.161189,top10v112,2021,verse
9,0.192801,top10v112,2021,verse
10,1.316899,top10v112,2021,verse
0,0.222805,top10v121,2021,verse
1,0.0,top10v121,2021,verse
2,0.331146,top10v121,2021,verse
3,0.474998,top10v121,2021,verse
4,1.498909,top10v121,2021,verse
5,1.552143,top10v121,2021,verse
6,1.081103,top10v121,2021,verse
7,0.0,top10v121,2021,verse
8,1.559762,top10v121,2021,verse
9,0.222805,top10v121,2021,verse
10,0.999417,top10v121,2021,verse
0,0.208315,top10v122,2021,verse
1,0.412316,top10v122,2021,verse
2,0.894738,top10v122,2021,verse
3,1.068021,top10v122,2021,verse
4,1.692287,top10v122,2021,verse
5,2.026063,top10v122,2021,verse
6,0.877745,top10v122,2021,verse
7,1.060482,top10v122,2021,verse
8,1.207251,top10v122,2021,verse
9,0.208315,top10v122,2021,verse
10,1.411469,top10v122,2021,verse
0,0.395285,top10v131,2021,verse
1,0.0,top10v131,2021,verse
2,0.395285,top10v131,2021,verse
3,0.866025,top10v131,2021,verse
4,1.870829,top10v131,2021,verse
5,1.862181,top10v131,2021,verse
6,1.688165,top10v131,2021,verse
7,0.0,top10v131,2021,verse
8,2.053448,top10v131,2021,verse
9,0.395285,top10v131,2021,verse
10,1.593852,top10v131,2021,verse
0,0.294628,top10v132,2021,verse
1,0.294628,top10v132,2021,verse
2,1.040833,top10v132,2021,verse
3,0.62361,top10v132,2021,verse
4,1.414214,top10v132,2021,verse
5,0.942809,top10v132,2021,verse
6,1.312335,top10v132,2021,verse
7,0.62361,top10v132,2021,verse
8,1.414214,top10v132,2021,verse
9,1.224745,top10v132,2021,verse
10,0.862007,top10v132,2021,verse
0,0.598188,top10v211,2021,verse
1,0.3891,top10v211,2021,verse
2,0.622952,top10v211,2021,verse
3,1.067495,top10v211,2021,verse
4,1.477506,top10v211,2021,verse
5,1.067495,top10v211,2021,verse
6,1.186531,top10v211,2021,verse
7,1.012026,top10v211,2021,verse
8,1.475835,top10v211,2021,verse
9,0.438824,top10v211,2021,verse
10,1.132868,top10v211,2021,verse
0,0.419207,top10v212,2021,verse
1,0.228135,top10v212,2021,verse
2,0.913027,top10v212,2021,verse
3,1.313254,top10v212,2021,verse
4,1.643764,top10v212,2021,verse
5,1.313254,top10v212,2021,verse
6,1.288907,top10v212,2021,verse
7,1.030285,top10v212,2021,verse
8,1.140954,top10v212,2021,verse
9,0.228135,top10v212,2021,verse
10,1.316342,top10v212,2021,verse
0,0.269021,top10v221,2021,verse
1,0.0,top10v221,2021,verse
2,0.321629,top10v221,2021,verse
3,0.462139,top10v221,2021,verse
4,1.534233,top10v221,2021,verse
5,1.606079,top10v221,2021,verse
6,1.233745,top10v221,2021,verse
7,0.0,top10v221,2021,verse
8,1.607958,top10v221,2021,verse
9,0.269021,top10v221,2021,verse
10,1.11899,top10v221,2021,verse
0,0.202367,top10v222,2021,verse
1,0.524623,top10v222,2021,verse
2,0.907346,top10v222,2021,verse
3,1.063969,top10v222,2021,verse
4,1.69434,top10v222,2021,verse
5,2.038198,top10v222,2021,verse
6,0.878949,top10v222,2021,verse
7,1.052165,top10v222,2021,verse
8,1.19761,top10v222,2021,verse
9,0.202367,top10v222,2021,verse
10,1.416672,top10v222,2021,verse
0,0.395285,top10v231,2021,verse
1,0.0,top10v231,2021,verse
2,0.395285,top10v231,2021,verse
3,0.866025,top10v231,2021,verse
4,1.870829,top10v231,2021,verse
5,1.80144,top10v231,2021,verse
6,1.659078,top10v231,2021,verse
7,0.0,top10v231,2021,verse
8,2.067337,top10v231,2021,verse
9,0.395285,top10v231,2021,verse
10,1.579625,top10v231,2021,verse
0,0.402897,top10v232,2021,verse
1,0.402897,top10v232,2021,verse
2,1.040833,top10v232,2021,verse
3,0.62361,top10v232,2021,verse
4,1.394433,top10v232,2021,verse
5,0.942809,top10v232,2021,verse
6,1.269296,top10v232,2021,verse
7,0.62361,top10v232,2021,verse
8,1.394433,top10v232,2021,verse
9,1.224745,top10v232,2021,verse
10,0.829156,top10v232,2021,verse
0,1.225066,top20v111,2021,verse
1,1.159216,top20v111,2021,verse
2,1.3465,top20v111,2021,verse
3,1.773183,top20v111,2021,verse
4,1.685263,top20v111,2021,verse
5,1.797935,top20v111,2021,verse
6,1.474782,top20v111,2021,verse
7,1.405863,top20v111,2021,verse
8,1.494242,top20v111,2021,verse
9,1.20675,top20v111,2021,verse
10,1.408889,top20v111,2021,verse
11,1.670613,top20v111,2021,verse
12,1.485801,top20v111,2021,verse
13,1.587968,top20v111,2021,verse
14,1.480478,top20v111,2021,verse
15,1.591946,top20v111,2021,verse
16,1.553838,top20v111,2021,verse
17,1.437283,top20v111,2021,verse
18,1.805998,top20v111,2021,verse
19,1.802117,top20v111,2021,verse
0,1.450726,top20v112,2021,verse
1,1.42698,top20v112,2021,verse
2,1.697516,top20v112,2021,verse
3,2.325423,top20v112,2021,verse
4,1.93606,top20v112,2021,verse
5,2.329407,top20v112,2021,verse
6,1.872949,top20v112,2021,verse
7,1.617326,top20v112,2021,verse
8,1.542863,top20v112,2021,verse
9,1.447664,top20v112,2021,verse
10,1.708803,top20v112,2021,verse
11,1.98179,top20v112,2021,verse
12,1.765599,top20v112,2021,verse
